500320 CORUMBA,1
500330 COXIM,1
500345 DEODAPOLIS,6
500370 DOURADOS,57
500375 ELDORADO,10
500380 FATIMA DO SUL,4
500460 ITAQUIRAI,6
500470 IVINHEMA,86
500500 JARDIM,49
500540 MARACAJU,134
500560 MIRANDA,27
500570 NAVIRAI,58
500580 NIOAQUE,108
500620 NOVA ANDRADINA,17
500627 PARAISO DAS AGUAS,2
500660 PONTA PORA,113
500710 RIBAS DO RIO PARDO,14
500740 RIO VERDE DE MATO GROSSO,35
500750 ROCHEDO,2
500755 SANTA RITA DO PARDO,8
500790 SIDROLANDIA,30
500793 SONORA,14
500797 TAQUARUSSU,9
500830 TRES LAGOAS,85
510025 ALTA FLORESTA,25
510030 ALTO ARAGUAIA,2
510125 ARAPUTANGA,7
510170 BARRA DO BUGRES,4
510180 BARRA DO GARCAS,5
510250 CACERES,34
510260 CAMPINAPOLIS,20
510263 CAMPO NOVO DO PARECIS,2
510267 CAMPO VERDE,32
510268 CAMPOS DE JULIO,8
510270 CANARANA,139
510300 CHAPADA DOS GUIMARAES,12
510320 COLIDER,11
510340 CUIABA,46
510350 DIAMANTINO,2
510410 GUARANTA DO NORTE,3
510420 GUIRATINGA,25
510455 ITAUBA,211
510460 ITIQUIRA,82
510480 JACIARA,6
510510 JUARA,33
510558 MARCELANDIA,5
510562 MIRASSOL D'OESTE,2
510617 NOVA NAZARE,8
510622 NOVA MUTUM,2
510623 NOVA OLIMPIA,7
510624 NOVA UBIRATA,2
510625 NOVA XAVANTINA,439
510628 NOVO SAO JOAQUIM,1
510650 POCONE,2
510704 PRIMAVERA DO LESTE,32
510706 QUERENCIA,21
510730 SAO JOSE DO RIO CLARO,4
510760 RONDONOPOLIS,13
510790 SINOP,5
510792 SORRISO,12
510794 TABAPORA,3
510795 TANGARA DA SERRA,12
510810 TESOURO,2
510830 UNIAO DO SUL,2
510840 VARZEA GRANDE,18
510860 VILA RICA,56
520025 AGUAS LINDAS DE GOIAS,111
520110 ANAPOLIS,3
520140 APARECIDA DE GOIANIA,11
520215 ARAGUAPAZ,9
520450 CALDAS NOVAS,6
520545 CEZARINA,2
520780 FIRMINOPOLIS,4
520870 GOIANIA,57
520880 GOIANIRA,2
520910 GOIATUBA,10
521150 ITUMBIARA,7
521180 JARAGUA,4
521190 JATAI,127
521230 LEOPOLDO DE BULHOES,2
521250 LUZIANIA,205
521310 MINEIROS,2
521380 MORRINHOS,6
521710 PIRACANJUBA,1
521890 RUBIATABA,2
521930 SANTA HELENA DE GOIAS,2
521975 SANTO ANTONIO DO DESCOBERTO,16
522010 SAO LUIS DE MONTES BELOS,5
522045 SENADOR CANEDO,2
522140 TRINDADE,12
522200 VIANOPOLIS,13
530010 BRASILIA,128
