231320 TAMBORIL,14
231330 TAUA,40
231340 TIANGUA,807
231350 TRAIRI,3
231355 TURURU,17
231360 UBAJARA,8
231370 UMARI,1
231375 UMIRIM,1
231380 URUBURETAMA,1
231390 URUOCA,1
231395 VARJOTA,4
231400 VARZEA ALEGRE,5
231410 VICOSA DO CEARA,47
240010 ACARI,36
240020 ACU,12
240030 AFONSO BEZERRA,1
240040 AGUA NOVA,48
240050 ALEXANDRIA,10
240070 ALTO DO RODRIGUES,1
240080 ANGICOS,8
240090 ANTONIO MARTINS,2
240100 APODI,18
240110 AREIA BRANCA,25
240120 ARES,2
240140 BAIA FORMOSA,20
240145 BARAUNA,26
240165 BODO,1
240170 BOM JESUS,5
240180 BREJINHO,21
240185 CAICARA DO NORTE,3
240200 CAICO,126
240210 CAMPO REDONDO,5
240220 CANGUARETAMA,16
240230 CARAUBAS,6
240240 CARNAUBA DOS DANTAS,14
240250 CARNAUBAIS,4
240260 CEARA-MIRIM,631
240270 CERRO CORA,6
240280 CORONEL EZEQUIEL,4
240290 CORONEL JOAO PESSOA,120
240300 CRUZETA,20
240310 CURRAIS NOVOS,45
240325 PARNAMIRIM,500
240350 ESPIRITO SANTO,2
240360 EXTREMOZ,420
240370 FELIPE GUERRA,10
240375 FERNANDO PEDROZA,20
240380 FLORANIA,13
240390 FRANCISCO DANTAS,1
240400 FRUTUOSO GOMES,2
240410 GALINHOS,19
240420 GOIANINHA,18
240430 GOVERNADOR DIX-SEPT ROSADO,12
240440 GROSSOS,4
240450 GUAMARE,38
240460 IELMO MARINHO,3
240470 IPANGUACU,2
240480 IPUEIRA,7
240490 ITAU,17
240500 JACANA,2
240510 JANDAIRA,29
240520 JANDUIS,8
240530 JANUARIO CICCO,5
240540 JAPI,4
240550 JARDIM DE ANGICOS,4
240570 JARDIM DO SERIDO,33
240580 JOAO CAMARA,11
240600 JOSE DA PENHA,2
240610 JUCURUTU,9
240615 JUNDIA,4
240620 LAGOA D'ANTA,1
240640 LAGOA DE VELHOS,2
240650 LAGOA NOVA,63
240670 LAJES,8
240680 LAJES PINTADAS,4
240690 LUCRECIA,5
240700 LUIS GOMES,24
240710 MACAIBA,77
240720 MACAU,10
240725 MAJOR SALES,14
240730 MARCELINO VIEIRA,20
240750 MAXARANGUAPE,2
240760 MESSIAS TARGINO,1
240770 MONTANHAS,4
240780 MONTE ALEGRE,9
240790 MONTE DAS GAMELEIRAS,5
240800 MOSSORO,231
240810 NATAL,3173
240820 NISIA FLORESTA,83
240830 NOVA CRUZ,23
240840 OLHO-D'AGUA DO BORGES,1
240850 OURO BRANCO,5
240860 PARANA,4
240870 PARAU,5
240880 PARAZINHO,15
240890 PARELHAS,6
240895 RIO DO FOGO,11
240910 PASSA E FICA,2
240920 PASSAGEM,10
240930 PATU,15
240933 SANTA MARIA,10
240940 PAU DOS FERROS,17
240950 PEDRA GRANDE,13
240960 PEDRA PRETA,3
240970 PEDRO AVELINO,3
240980 PEDRO VELHO,14
240990 PENDENCIAS,112
241000 PILOES,7
241010 POCO BRANCO,1
241020 PORTALEGRE,7
241025 PORTO DO MANGUE,1
241030 SERRA CAIADA,25
241040 PUREZA,23
241050 RAFAEL FERNANDES,4
241060 RAFAEL GODEIRO,1
241080 RIACHO DE SANTANA,9
241090 RIACHUELO,2
241105 TIBAU,2
241110 RUY BARBOSA,4
241120 SANTA CRUZ,48
241140 SANTANA DO MATOS,9
241142 SANTANA DO SERIDO,12
241150 SANTO ANTONIO,7
241160 SAO BENTO DO NORTE,5
241170 SAO BENTO DO TRAIRI,1
241180 SAO FERNANDO,3
241190 SAO FRANCISCO DO OESTE,3
241200 SAO GONCALO DO AMARANTE,133
241210 SAO JOAO DO SABUGI,10
241220 SAO JOSE DE MIPIBU,38
241230 SAO JOSE DO CAMPESTRE,17
241240 SAO JOSE DO SERIDO,32
241250 SAO MIGUEL,365
241255 SAO MIGUEL DO GOSTOSO,6
241260 SAO PAULO DO POTENGI,33
241270 SAO PEDRO,3
241280 SAO RAFAEL,24
241290 SAO TOME,17
241300 SAO VICENTE,8
241310 SENADOR ELOI DE SOUZA,6
241330 SERRA DE SAO BENTO,2
241335 SERRA DO MEL,25
241340 SERRA NEGRA DO NORTE,1
241350 SERRINHA,10
241355 SERRINHA DOS PINTOS,9
241360 SEVERIANO MELO,6
241370 SITIO NOVO,20
241380 TABOLEIRO GRANDE,6
241390 TAIPU,5
241400 TANGARA,7
241410 TENENTE ANANIAS,12
241415 TENENTE LAURENTINO CRUZ,117
241420 TIBAU DO SUL,5
241430 TIMBAUBA DOS BATISTAS,15
241440 TOUROS,65
241445 TRIUNFO POTIGUAR,1
241450 UMARIZAL,1
241460 UPANEMA,20
241470 VARZEA,4
241475 VENHA-VER,36
241480 VERA CRUZ,2
241490 VICOSA,3
250010 AGUA BRANCA,20
250020 AGUIAR,4
250030 ALAGOA GRANDE,6
250040 ALAGOA NOVA,19
250053 ALCANTIL,9
250057 ALGODAO DE JANDAIRA,1
250060 ALHANDRA,3
250070 SAO JOAO DO RIO DO PEIXE,1
250073 AMPARO,20
250077 APARECIDA,41
250080 ARACAGI,4
250090 ARARA,3
250100 ARARUNA,9
250110 AREIA,4
250115 AREIA DE BARAUNAS,8
250120 AREIAL,4
250130 AROEIRAS,8
250135 ASSUNCAO,6
250150 BANANEIRAS,2
250153 BARAUNA,129
250157 BARRA DE SANTANA,2
250160 BARRA DE SANTA ROSA,14
250170 BARRA DE SAO MIGUEL,9
250180 BAYEUX,72
250205 BERNARDINO BATISTA,2
250210 BOA VENTURA,1
250230 BOM SUCESSO,3
250240 BONITO DE SANTA FE,2
250250 BOQUEIRAO,6
250260 IGARACY,3
250280 BREJO DO CRUZ,27
250290 BREJO DOS SANTOS,9
250300 CAAPORA,17
250310 CABACEIRAS,12
250320 CABEDELO,73
250330 CACHOEIRA DOS INDIOS,6
250340 CACIMBA DE AREIA,1
250355 CACIMBAS,2
250360 CAICARA,1
250370 CAJAZEIRAS,12
250380 CALDAS BRANDAO,6
250390 CAMALAU,5
250400 CAMPINA GRANDE,112
250410 CARRAPATEIRA,9
250415 CASSERENGUE,9
250420 CATINGUEIRA,8
250430 CATOLE DO ROCHA,22
250435 CATURITE,1
250450 CONDADO,7
250460 CONDE,22
250470 CONGO,3
250480 COREMAS,19
250490 CRUZ DO ESPIRITO SANTO,4
250500 CUBATI,7
250510 CUITE,39
250530 CURRAL VELHO,2
250550 VISTA SERRANA,3
250570 DONA INES,20
250590 EMAS,4
250610 FAGUNDES,1
250620 FREI MARTINHO,7
250625 GADO BRAVO,3
250630 GUARABIRA,4
250640 GURINHEM,3
250670 IMACULADA,1
250680 INGA,5
250690 ITABAIANA,8
250700 ITAPORANGA,9
250710 ITAPOROROCA,2
250720 ITATUBA,24
250730 JACARAU,1
250740 JERICO,5
250750 JOAO PESSOA,4110
250760 JUAREZ TAVORA,2
250770 JUAZEIRINHO,13
250780 JUNCO DO SERIDO,1
250800 JURU,14
250820 LAGOA DE DENTRO,2
250830 LAGOA SECA,2
250840 LASTRO,3
250860 LUCENA,1
250880 MALTA,4
250890 MAMANGUAPE,7
250900 MANAIRA,271
250915 MARIZOPOLIS,27
250920 MASSARANDUBA,1
250933 MATINHAS,4
250939 MATUREIA,10
250940 MOGEIRO,1
250950 MONTADAS,3
250970 MONTEIRO,85
250990 NATUBA,6
251000 NAZAREZINHO,8
251010 NOVA FLORESTA,28
251020 NOVA OLINDA,4
251030 NOVA PALMEIRA,39
251040 OLHO D'AGUA,7
251050 OLIVEDOS,1
251060 OURO VELHO,31
251070 PASSAGEM,4
251080 PATOS,8
251100 PEDRA BRANCA,9
251110 PEDRA LAVRADA,4
251130 PIANCO,12
251140 PICUI,190
251150 PILAR,2
251170 PILOEZINHOS,1
251180 PIRPIRITUBA,1
251190 PITIMBU,12
251210 POMBAL,33
251220 PRATA,17
251230 PRINCESA ISABEL,204
251250 QUEIMADAS,40
251260 QUIXABA,10
251270 REMIGIO,1
251272 PEDRO REGIS,21
251278 RIACHO DE SANTO ANTONIO,5
251280 RIACHO DOS CAVALOS,1
251290 RIO TINTO,3
251310 SALGADO DE SAO FELIX,2
251315 SANTA CECILIA,1
251320 SANTA CRUZ,7
251340 SANTA LUZIA,14
251350 SANTANA DE MANGUEIRA,3
251360 SANTANA DOS GARROTES,1
251365 JOCA CLAUDINO,4
251370 SANTA RITA,161
251385 SANTO ANDRE,3
251390 SAO BENTO,5
251392 SAO BENTINHO,2
251394 SAO DOMINGOS DO CARIRI,2
251396 SAO DOMINGOS,6
251398 SAO FRANCISCO,19
251410 SAO JOAO DO TIGRE,4
251420 SAO JOSE DA LAGOA TAPADA,8
251430 SAO JOSE DE CAIANA,2
251440 SAO JOSE DE ESPINHARAS,1
251445 SAO JOSE DOS RAMOS,4
251450 SAO JOSE DE PIRANHAS,45
251455 SAO JOSE DE PRINCESA,16
251465 SAO JOSE DO BREJO DO CRUZ,14
251470 SAO JOSE DO SABUGI,5
251490 SAO MAMEDE,2
251510 SAO SEBASTIAO DE LAGOA DE ROCA,1
251530 SAPE,7
251540 SAO VICENTE DO SERIDO,2
251550 SERRA BRANCA,6
251570 SERRA GRANDE,11
251580 SERRA REDONDA,1
251597 SOBRADO,1
251600 SOLANEA,13
251610 SOLEDADE,3
251615 SOSSEGO,46
251620 SOUSA,110
251630 SUME,2
251650 TAPEROA,3
251660 TAVARES,7
251670 TEIXEIRA,433
251675 TENORIO,1
251680 TRIUNFO,2
251690 UIRAUNA,9
251700 UMBUZEIRO,3
251710 VARZEA,3
251720 VIEIROPOLIS,10
251740 ZABELE,10
260005 ABREU E LIMA,21
260010 AFOGADOS DA INGAZEIRA,24
260020 AFRANIO,42
260030 AGRESTINA,11
260040 AGUA PRETA,4
260050 AGUAS BELAS,12
260060 ALAGOINHA,12
260070 ALIANCA,25
260080 ALTINHO,11
260090 AMARAJI,9
260100 ANGELIM,3
260105 ARACOIABA,209
260110 ARARIPINA,12
260120 ARCOVERDE,19
260130 BARRA DE GUABIRABA,10
260140 BARREIROS,7
260160 BELEM DE SAO FRANCISCO,4
260170 BELO JARDIM,6
260180 BETANIA,18
260190 BEZERROS,5
260200 BODOCO,13
260210 BOM CONSELHO,15
260220 BOM JARDIM,9
260230 BONITO,13
260240 BREJAO,86
260250 BREJINHO,12
260260 BREJO DA MADRE DE DEUS,69
260270 BUENOS AIRES,1
260280 BUIQUE,69
260290 CABO DE SANTO AGOSTINHO,22
260300 CABROBO,6
260310 CACHOEIRINHA,2
260320 CAETES,1
260330 CALCADO,1
260340 CALUMBI,3
260345 CAMARAGIBE,38
260350 CAMOCIM DE SAO FELIX,10
260360 CAMUTANGA,3
260370 CANHOTINHO,1
260380 CAPOEIRAS,4
260390 CARNAIBA,19
260392 CARNAUBEIRA DA PENHA,6
260400 CARPINA,13
260410 CARUARU,7
260420 CATENDE,1
260430 CEDRO,15
260440 CHA DE ALEGRIA,37
260450 CHA GRANDE,92
260460 CONDADO,9
260470 CORRENTES,10
260490 CUMARU,8
260500 CUPIRA,8
260510 CUSTODIA,12
260515 DORMENTES,92
260520 ESCADA,111
260530 EXU,167
260540 FEIRA NOVA,1
260545 FERNANDO DE NORONHA,22
260550 FERREIROS,2
260560 FLORES,7
260570 FLORESTA,2
260580 FREI MIGUELINHO,7
260590 GAMELEIRA,49
260600 GARANHUNS,61
260610 GLORIA DO GOITA,2
260620 GOIANA,7
260630 GRANITO,100
260640 GRAVATA,10
260650 IATI,1
260660 IBIMIRIM,5
260680 IGARASSU,146
260690 IGUARACY,1
260700 INAJA,4
260720 IPOJUCA,5
260730 IPUBI,33
260740 ITACURUBA,13
260750 ITAIBA,169
260760 ILHA DE ITAMARACA,14
260765 ITAMBE,9
260770 ITAPETIM,3
260775 ITAPISSUMA,26
260780 ITAQUITINGA,33
260790 JABOATAO DOS GUARARAPES,1444
260795 JAQUEIRA,1
260800 JATAUBA,12
260805 JATOBA,4
260820 JOAQUIM NABUCO,1
260825 JUCATI,15
260830 JUPI,4
260840 JUREMA,7
260845 LAGOA DO CARRO,34
260850 LAGOA DE ITAENGA,2
260870 LAGOA DOS GATOS,3
260875 LAGOA GRANDE,3
260880 LAJEDO,1
260890 LIMOEIRO,93
260900 MACAPARANA,2
260910 MACHADOS,1
260915 MANARI,7
260920 MARAIAL,3
260930 MIRANDIBA,3
260940 MORENO,18
260950 NAZARE DA MATA,3
260960 OLINDA,430
260970 OROBO,2
260980 OROCO,1
260990 OURICURI,5
261000 PALMARES,8
261010 PALMEIRINA,2
261020 PANELAS,15
261030 PARANATAMA,4
261040 PARNAMIRIM,7
261050 PASSIRA,81
261060 PAUDALHO,95
261070 PAULISTA,1079
261080 PEDRA,1
261090 PESQUEIRA,13
261100 PETROLANDIA,4
261110 PETROLINA,67
261120 POCAO,20
261130 POMBOS,9
261140 PRIMAVERA,5
261150 QUIPAPA,30
261160 RECIFE,1437
261170 RIACHO DAS ALMAS,5
261180 RIBEIRAO,7
261200 SAIRE,7
261210 SALGADINHO,2
261220 SALGUEIRO,32
261230 SALOA,1
261240 SANHARO,9
261245 SANTA CRUZ,9
261247 SANTA CRUZ DA BAIXA VERDE,4
261250 SANTA CRUZ DO CAPIBARIBE,14
261255 SANTA FILOMENA,30
261280 SANTA TEREZINHA,6
261290 SAO BENEDITO DO SUL,1
261300 SAO BENTO DO UNA,19
261320 SAO JOAO,6
261330 SAO JOAQUIM DO MONTE,1
261340 SAO JOSE DA COROA GRANDE,3
261350 SAO JOSE DO BELMONTE,71
261360 SAO JOSE DO EGITO,39
261370 SAO LOURENCO DA MATA,39
261390 SERRA TALHADA,22
261400 SERRITA,2
261410 SERTANIA,4
261420 SIRINHAEM,1
261430 MOREILANDIA,10
261440 SOLIDAO,5
261450 SURUBIM,13
261460 TABIRA,13
261470 TACAIMBO,13
261480 TACARATU,1
261485 TAMANDARE,4
261500 TAQUARITINGA DO NORTE,13
261510 TEREZINHA,29
261520 TERRA NOVA,17
261530 TIMBAUBA,7
261540 TORITAMA,14
261550 TRACUNHAEM,29
261560 TRINDADE,11
261570 TRIUNFO,3
261580 TUPANATINGA,3
261590 TUPARETAMA,6
261600 VENTUROSA,4
261610 VERDEJANTE,9
261620 VERTENTES,16
261630 VICENCIA,5
261640 VITORIA DE SANTO ANTAO,237
261650 XEXEU,1
270020 ANADIA,25
270030 ARAPIRACA,407
270040 ATALAIA,9
270050 BARRA DE SANTO ANTONIO,1
270060 BARRA DE SAO MIGUEL,4
270080 BELEM,2
270090 BELO MONTE,2
270100 BOCA DA MATA,92
270110 BRANQUINHA,32
270120 CACIMBINHAS,2
270130 CAJUEIRO,3
270140 CAMPO ALEGRE,126
270150 CAMPO GRANDE,2
270160 CANAPI,4
270170 CAPELA,40
270200 COITE DO NOIA,1
270210 COLONIA LEOPOLDINA,34
270220 COQUEIRO SECO,5
270230 CORURIPE,115
270235 CRAIBAS,2
270240 DELMIRO GOUVEIA,17
270250 DOIS RIACHOS,1
270255 ESTRELA DE ALAGOAS,5
270260 FEIRA GRANDE,24
270270 FELIZ DESERTO,2
270280 FLEXEIRAS,1
270290 GIRAU DO PONCIANO,5
270300 IBATEGUARA,11
270320 IGREJA NOVA,4
270330 INHAPI,6
270340 JACARE DOS HOMENS,5
270350 JACUIPE,3
270360 JAPARATINGA,6
270370 JARAMATAIA,3
270375 JEQUIA DA PRAIA,5
270380 JOAQUIM GOMES,5
270400 JUNQUEIRO,25
270410 LAGOA DA CANOA,1
270420 LIMOEIRO DE ANADIA,13
270430 MACEIO,2290
270440 MAJOR ISIDORO,2
270450 MARAGOGI,90
270460 MARAVILHA,1
270470 MARECHAL DEODORO,27
270480 MARIBONDO,7
270500 MATA GRANDE,6
270510 MATRIZ DE CAMARAGIBE,11
270550 MURICI,24
270560 NOVO LINO,1
270570 OLHO D'AGUA DAS FLORES,4
270580 OLHO D'AGUA DO CASADO,2
270590 OLHO D'AGUA GRANDE,1
270610 OURO BRANCO,2
270630 PALMEIRA DOS INDIOS,75
270640 PAO DE ACUCAR,1
270642 PARICONHA,1
270650 PASSO DE CAMARAGIBE,1
270660 PAULO JACINTO,1
270670 PENEDO,1
270680 PIACABUCU,1
270690 PILAR,12
270710 PIRANHAS,4
270730 PORTO CALVO,50
270740 PORTO DE PEDRAS,1
270750 PORTO REAL DO COLEGIO,12
270760 QUEBRANGULO,2
270770 RIO LARGO,42
270780 ROTEIRO,6
270790 SANTA LUZIA DO NORTE,14
270800 SANTANA DO IPANEMA,7
270810 SANTANA DO MUNDAU,48
270830 SAO JOSE DA LAJE,32
270840 SAO JOSE DA TAPERA,1
270850 SAO LUIS DO QUITUNDE,3
270860 SAO MIGUEL DOS CAMPOS,238
270870 SAO MIGUEL DOS MILAGRES,1
270880 SAO SEBASTIAO,1
270890 SATUBA,18
270895 SENADOR RUI PALMEIRA,1
270900 TANQUE D'ARCA,1
270910 TAQUARANA,7
270915 TEOTONIO VILELA,7
270920 TRAIPU,18
270930 UNIAO DOS PALMARES,632
270940 VICOSA,7
280010 AMPARO DE SAO FRANCISCO,1
280020 AQUIDABA,24
280030 ARACAJU,1056
280040 ARAUA,35
280050 AREIA BRANCA,14
280060 BARRA DOS COQUEIROS,57
280067 BOQUIM,23
280070 BREJO GRANDE,1
280100 CAMPO DO BRITO,14
280110 CANHOBA,11
280120 CANINDE DE SAO FRANCISCO,14
280130 CAPELA,9
280140 CARIRA,7
280150 CARMOPOLIS,57
280160 CEDRO DE SAO JOAO,1
280170 CRISTINAPOLIS,9
280190 CUMBE,9
280210 ESTANCIA,80
280220 FEIRA NOVA,21
280230 FREI PAULO,6
280240 GARARU,48
280250 GENERAL MAYNARD,6
280260 GRACHO CARDOSO,30
280270 ILHA DAS FLORES,4
280280 INDIAROBA,29
280290 ITABAIANA,72
280300 ITABAIANINHA,14
280310 ITABI,8
280320 ITAPORANGA D'AJUDA,18
280330 JAPARATUBA,4
280340 JAPOATA,3
280350 LAGARTO,155
280360 LARANJEIRAS,4
280370 MACAMBIRA,4
280380 MALHADA DOS BOIS,8
280390 MALHADOR,20
280400 MARUIM,3
280410 MOITA BONITA,25
280420 MONTE ALEGRE DE SERGIPE,48
280430 MURIBECA,17
280440 NEOPOLIS,3
280445 NOSSA SENHORA APARECIDA,15
280450 NOSSA SENHORA DA GLORIA,38
280460 NOSSA SENHORA DAS DORES,16
280470 NOSSA SENHORA DE LOURDES,2
280480 NOSSA SENHORA DO SOCORRO,292
280490 PACATUBA,5
280500 PEDRA MOLE,2
280520 PINHAO,4
280530 PIRAMBU,27
280540 POCO REDONDO,8
280550 POCO VERDE,1
280560 PORTO DA FOLHA,30
280570 PROPRIA,21
280590 RIACHUELO,2
280600 RIBEIROPOLIS,4
280620 SALGADO,10
280630 SANTA LUZIA DO ITANHY,27
280660 SANTO AMARO DAS BROTAS,8
280670 SAO CRISTOVAO,275
280680 SAO DOMINGOS,8
280690 SAO FRANCISCO,1
280700 SAO MIGUEL DO ALEIXO,12
280710 SIMAO DIAS,53
280730 TELHA,3
280740 TOBIAS BARRETO,4
280750 TOMAR DO GERU,5
280760 UMBAUBA,35
 MUNICIPIO IGNORADO - BA,1
290010 ABAIRA,3
290020 ABARE,14
290030 ACAJUTIBA,21
290035 ADUSTINA,6
290040 AGUA FRIA,4
290050 ERICO CARDOSO,44
290060 AIQUARA,105
290070 ALAGOINHAS,698
290080 ALCOBACA,61
290090 ALMADINA,51
290100 AMARGOSA,8
290110 AMELIA RODRIGUES,10
290115 AMERICA DOURADA,105
290120 ANAGE,16
290130 ANDARAI,73
290135 ANDORINHA,2
290140 ANGICAL,4
290150 ANGUERA,6
290160 ANTAS,7
290170 ANTONIO CARDOSO,8
290180 ANTONIO GONCALVES,1
290190 APORA,2
290195 APUAREMA,8
290200 ARACATU,1
290205 ARACAS,2
290210 ARACI,26
290220 ARAMARI,10
290225 ARATACA,5
290230 ARATUIPE,1
290240 AURELINO LEAL,25
290250 BAIANOPOLIS,7
290265 BANZAE,29
290270 BARRA,7
290280 BARRA DA ESTIVA,385
290290 BARRA DO CHOCA,29
290300 BARRA DO MENDES,27
290310 BARRA DO ROCHA,11
290320 BARREIRAS,163
290323 BARRO ALTO,6
290327 BARROCAS,15
290330 BARRO PRETO,13
290340 BELMONTE,404
290350 BELO CAMPO,6
290360 BIRITINGA,4
290370 BOA NOVA,55
290390 BOM JESUS DA LAPA,15
290395 BOM JESUS DA SERRA,3
290400 BONINAL,110
290405 BONITO,17
290410 BOQUIRA,67
290420 BOTUPORA,90
290440 BREJOLANDIA,157
290450 BROTAS DE MACAUBAS,37
290460 BRUMADO,48
290470 BUERAREMA,157
290475 BURITIRAMA,8
290480 CAATIBA,2
290485 CABACEIRAS DO PARAGUACU,58
290490 CACHOEIRA,7
290500 CACULE,27
290510 CAEM,4
290515 CAETANOS,25
290520 CAETITE,36
290530 CAFARNAUM,5
290540 CAIRU,1
290550 CALDEIRAO GRANDE,2
290560 CAMACAN,76
290570 CAMACARI,719
290580 CAMAMU,6
290590 CAMPO ALEGRE DE LOURDES,96
290600 CAMPO FORMOSO,9
290610 CANAPOLIS,6
290620 CANARANA,21
290630 CANAVIEIRAS,82
290640 CANDEAL,8
290650 CANDEIAS,41
290660 CANDIBA,23
290670 CANDIDO SALES,42
290680 CANSANCAO,5
290682 CANUDOS,1
290685 CAPELA DO ALTO ALEGRE,3
290687 CAPIM GROSSO,18
290689 CARAIBAS,6
290690 CARAVELAS,20
290700 CARDEAL DA SILVA,2
290710 CARINHANHA,109
290720 CASA NOVA,43
290730 CASTRO ALVES,48
290740 CATOLANDIA,4
290750 CATU,39
290755 CATURAMA,9
290760 CENTRAL,4
290770 CHORROCHO,15
290780 CICERO DANTAS,6
290800 COARACI,36
290810 COCOS,153
290820 CONCEICAO DA FEIRA,34
290830 CONCEICAO DO ALMEIDA,50
290840 CONCEICAO DO COITE,7
290850 CONCEICAO DO JACUIPE,55
290860 CONDE,10
290870 CONDEUBA,23
290880 CONTENDAS DO SINCORA,10
290890 CORACAO DE MARIA,41
290900 CORDEIROS,23
290910 CORIBE,18
290920 CORONEL JOAO SA,3
290930 CORRENTINA,38
290940 COTEGIPE,10
290960 CRISOPOLIS,80
290970 CRISTOPOLIS,17
290980 CRUZ DAS ALMAS,134
290990 CURACA,7
291000 DARIO MEIRA,19
291005 DIAS D'AVILA,26
291010 DOM BASILIO,21
291020 DOM MACEDO COSTA,1
291040 ENCRUZILHADA,48
291050 ENTRE RIOS,5
291060 ESPLANADA,30
291070 EUCLIDES DA CUNHA,7
291072 EUNAPOLIS,2484
291075 FATIMA,8
291077 FEIRA DA MATA,6
291080 FEIRA DE SANTANA,3087
291085 FILADELFIA,5
291090 FIRMINO ALVES,6
291100 FLORESTA AZUL,12
291110 FORMOSA DO RIO PRETO,94
291120 GANDU,49
291125 GAVIAO,3
291130 GENTIO DO OURO,16
291140 GLORIA,8
291150 GONGOGI,24
291160 GOVERNADOR MANGABEIRA,78
291170 GUANAMBI,59
291180 GUARATINGA,59
291190 IACU,9
291200 IBIASSUCE,69
291210 IBICARAI,22
291220 IBICOARA,34
291230 IBICUI,195
291240 IBIPEBA,13
291250 IBIPITANGA,269
291260 IBIQUERA,3
291270 IBIRAPITANGA,10
291280 IBIRAPUA,73
291290 IBIRATAIA,215
291300 IBITIARA,144
291310 IBITITA,25
291320 IBOTIRAMA,16
291330 ICHU,29
291340 IGAPORA,12
291345 IGRAPIUNA,13
291350 IGUAI,1
291360 ILHEUS,877
291370 INHAMBUPE,4
291380 IPECAETA,5
291390 IPIAU,11
291400 IPIRA,10
291410 IPUPIARA,2
291430 IRAMAIA,1
291440 IRAQUARA,992
291450 IRARA,11
291460 IRECE,169
291465 ITABELA,49
291470 ITABERABA,542
291480 ITABUNA,1368
291490 ITACARE,47
291500 ITAETE,11
291510 ITAGI,157
291520 ITAGIBA,75
291530 ITAGIMIRIM,168
291535 ITAGUACU DA BAHIA,10
291540 ITAJU DO COLONIA,2
291550 ITAJUIPE,92
291560 ITAMARAJU,52
291570 ITAMARI,30
291580 ITAMBE,12
291590 ITANAGRA,2
291600 ITANHEM,42
291610 ITAPARICA,52
291620 ITAPE,172
291630 ITAPEBI,111
291640 ITAPETINGA,24
291650 ITAPICURU,5
291660 ITAPITANGA,1
291680 ITARANTIM,7
291685 ITATIM,7
291690 ITIRUCU,35
291700 ITIUBA,2
291710 ITORORO,9
291720 ITUACU,94
291730 ITUBERA,91
291733 IUIU,22
291735 JABORANDI,31
291740 JACARACI,90
291750 JACOBINA,56
291760 JAGUAQUARA,12
291770 JAGUARARI,147
291780 JAGUARIPE,7
291790 JANDAIRA,114
291800 JEQUIE,222
291810 JEREMOABO,92
291820 JIQUIRICA,4
291830 JITAUNA,20
291835 JOAO DOURADO,7
291840 JUAZEIRO,123
291845 JUCURUCU,14
291850 JUSSARA,6
291855 JUSSARI,22
291875 LAGOA REAL,115
291880 LAJE,9
291890 LAJEDAO,73
291905 LAJEDO DO TABOCAL,1
291910 LAMARAO,2
291915 LAPAO,41
291920 LAURO DE FREITAS,408
291930 LENCOIS,412
291940 LICINIO DE ALMEIDA,3
291950 LIVRAMENTO DE NOSSA SENHORA,696
291955 LUIS EDUARDO MAGALHAES,49
291960 MACAJUBA,55
291980 MACAUBAS,145
291990 MACURURE,7
291992 MADRE DE DEUS,67
291995 MAETINGA,1
292000 MAIQUINIQUE,6
292010 MAIRI,18
292020 MALHADA,5
292030 MALHADA DE PEDRAS,21
292040 MANOEL VITORINO,4
292050 MARACAS,74
292060 MARAGOGIPE,42
292070 MARAU,13
292080 MARCIONILIO SOUZA,4
292090 MASCOTE,22
292100 MATA DE SAO JOAO,17
292105 MATINA,49
292110 MEDEIROS NETO,275
292120 MIGUEL CALMON,15
292140 MIRANGABA,4
292145 MIRANTE,107
292160 MORPARA,7
292170 MORRO DO CHAPEU,711
292180 MORTUGABA,6
292190 MUCUGE,9
292200 MUCURI,242
292205 MULUNGU DO MORRO,17
292210 MUNDO NOVO,3
292220 MUNIZ FERREIRA,11
292225 MUQUEM DE SAO FRANCISCO,3
292230 MURITIBA,46
292240 MUTUIPE,4
292250 NAZARE,59
292260 NILO PECANHA,22
292265 NORDESTINA,1
292270 NOVA CANAA,102
292273 NOVA FATIMA,32
292275 NOVA IBIA,12
292280 NOVA ITARANA,7
292285 NOVA REDENCAO,39
292290 NOVA SOURE,8
292300 NOVA VICOSA,50
292303 NOVO HORIZONTE,286
292305 NOVO TRIUNFO,5
292310 OLINDINA,8
292320 OLIVEIRA DOS BREJINHOS,13
292330 OURICANGAS,23
292335 OUROLANDIA,9
292340 PALMAS DE MONTE ALTO,44
292350 PALMEIRAS,50
292360 PARAMIRIM,223
292370 PARATINGA,4
292380 PARIPIRANGA,8
292390 PAU BRASIL,7
292400 PAULO AFONSO,30
292405 PE DE SERRA,11
292420 PEDRO ALEXANDRE,6
292430 PIATA,105
292440 PILAO ARCADO,25
292450 PINDAI,3
292460 PINDOBACU,1
292465 PINTADAS,2
292467 PIRAI DO NORTE,2
292470 PIRIPA,453
292480 PIRITIBA,2
292490 PLANALTINO,21
292500 PLANALTO,32
292510 POCOES,96
292520 POJUCA,42
292525 PONTO NOVO,1
292530 PORTO SEGURO,846
292540 POTIRAGUA,79
292550 PRADO,57
292560 PRESIDENTE DUTRA,31
292570 PRESIDENTE JANIO QUADROS,5
292575 PRESIDENTE TANCREDO NEVES,3
292590 QUIJINGUE,5
292593 QUIXABEIRA,14
292595 RAFAEL JAMBEIRO,110
292600 REMANSO,28
292610 RETIROLANDIA,2
292620 RIACHAO DAS NEVES,4
292630 RIACHAO DO JACUIPE,88
292640 RIACHO DE SANTANA,20
292650 RIBEIRA DO AMPARO,1
292660 RIBEIRA DO POMBAL,17
292665 RIBEIRAO DO LARGO,5
